Line;Errors;Warnings;sku;ean;sku_manufacturer;brand;manufacturer;mm_category_id;merchant_category;title;description;product_url;image_1;image_2;image_3;image_4;image_5;cross_sell_sku;Sample_SKU;manufacturer_pdf;product_information_pdf;repairability_index_pdf;product_instructions_pdf;safety_information_pdf;refrigeration_devices_information_pdf;eu_energy_efficiency_class_url;unit_count;unit_count_type;ParentSKU;parent_title;length;length_unit;width;width_unit;height;height_unit;weight;weight_unit;volume;volume_unit;light_output;light_output_unit;power;power_unit;voltage;voltage_unit;battery_life;battery_life_unit;amperage;amperage_unit;rotational_speed;rotational_speed_unit;max._flow_rate;max._flow_rate_unit;noise_level;noise_level_unit;pressure;pressure_unit;colour;finish;shape;ip_rating;cap_fitting;energy_efficiency_rating;size;connection_type;pipe_thread_size;working_width_/_diameter;working_width_/_diameter_unit;disc_/_blade_diameter;disc_/_blade_diameter_unit;coverage;coverage_unit;light_colour;center-to-center_distance;center-to-center_distance_unit;engine_capacity;engine_capacity_unit;number_of_seats;number_of_seats_unit;power_source;fixing_method;maximum_load;maximum_load_unit;power_supply;style;battery_technology;number_of_batteries;number_of_batteries_unit;range;range_unit;angle,_tilt;angle,_tilt_unit;pcs_per_pack;pcs_per_pack_unit;warranty;warranty_unit;availability_of_spare_parts;availability_of_spare_parts_unit;volume_in_litres;volume_in_litres_unit;tank/collection_capacity;tank/collection_capacity_unit;indoor_/_outdoor;type_of_electrical_installation;environmental_certification;type_of_power_connector;reparability_index;reparability_index_unit;paint_finish;colour_name;colour_code;battery_capacity;battery_capacity_unit;max._energy_efficiency_rating;min._energy_efficiency_rating;main_material;folding_thickness;folding_thickness_unit;folding_angle;folding_angle_unit;box_length;box_length_unit;box_width;box_width_unit;box_height;box_height_unit;screen_size_(in_inches);screen_size_(in_inches)_unit;product_price_vat_inc;sales;retail_price_vat_inc;eco_participation;min_quantity;increment;quantity_lower_bound_1;quantity_price_1;quantity_lower_bound_2;quantity_price_2;quantity_lower_bound_3;quantity_price_3;quantity;carrier_grid_1;carrier_grid_2;carrier_grid_3;carrier_grid_4;carrier_grid_5;carrier_grid_6;shipping_time_carrier_grid_1;shipping_time_carrier_grid_2;shipping_time_carrier_grid_3;shipping_time_carrier_grid_4;shipping_time_carrier_grid_5;shipping_time_carrier_grid_6;DisplayWeight
2256;;displayWeight is mandatory when use_grid is true;SMALL500MM-12;5056061822544;SMALL500MM-12;STORM TRADING GROUP;STORM TRADING GROUP;21306;;500mm Small Bubble Wrap Rolls;"<p>Size: 500mm (50cm) Wide </p>
<p>Bubble Diameter: 10mm</p>
<p>Our 500mm wide bubble wrap rolls comes in a range of lengths from 10 meters to 100 metres and are available in multiple roll packs. This is multi purpose high quality UK manufactured bubble wrap suitable for surface protection, cushioning and for providing protection for goods in transit.</p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/500mm-small-bubble-wrap-rolls-1.jpg?v=1757671059;;;;;;;;;;;;;;;;500mm-small-bubble-wrap-rolls;500mm Small Bubble Wrap Rolls;100;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;147.02000000000001;;;;1;1;;;;;;;5000;UK Mainland;;;;;;3#5;;;;;;
2257;;displayWeight is mandatory when use_grid is true;SMALL500MM-15;5056061822551;SMALL500MM-15;STORM TRADING GROUP;STORM TRADING GROUP;21306;;500mm Small Bubble Wrap Rolls;"<p>Size: 500mm (50cm) Wide </p>
<p>Bubble Diameter: 10mm</p>
<p>Our 500mm wide bubble wrap rolls comes in a range of lengths from 10 meters to 100 metres and are available in multiple roll packs. This is multi purpose high quality UK manufactured bubble wrap suitable for surface protection, cushioning and for providing protection for goods in transit.</p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/500mm-small-bubble-wrap-rolls-1.jpg?v=1757671059;;;;;;;;;;;;;;;;500mm-small-bubble-wrap-rolls;500mm Small Bubble Wrap Rolls;100;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;178.58;;;;1;1;;;;;;;5000;UK Mainland;;;;;;3#5;;;;;;
2258;;displayWeight is mandatory when use_grid is true;SMALL500MM-30;5056061822568;SMALL500MM-30;STORM TRADING GROUP;STORM TRADING GROUP;21306;;500mm Small Bubble Wrap Rolls;"<p>Size: 500mm (50cm) Wide </p>
<p>Bubble Diameter: 10mm</p>
<p>Our 500mm wide bubble wrap rolls comes in a range of lengths from 10 meters to 100 metres and are available in multiple roll packs. This is multi purpose high quality UK manufactured bubble wrap suitable for surface protection, cushioning and for providing protection for goods in transit.</p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/500mm-small-bubble-wrap-rolls-1.jpg?v=1757671059;;;;;;;;;;;;;;;;500mm-small-bubble-wrap-rolls;500mm Small Bubble Wrap Rolls;100;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;369.98;;;;1;1;;;;;;;5000;UK Mainland;;;;;;3#5;;;;;;
2259;When using grids then at least one grid must be eligible.;"displayWeight is mandatory when use_grid is true
The price ""621.64"" for the minimum quantity ""1"" of this item is not found in the grid attached ""UK Mainland"". As a reminder, this grid is set at price level.";SMALL500MM-45;5056061822575;SMALL500MM-45;STORM TRADING GROUP;STORM TRADING GROUP;21306;;500mm Small Bubble Wrap Rolls;"<p>Size: 500mm (50cm) Wide </p>
<p>Bubble Diameter: 10mm</p>
<p>Our 500mm wide bubble wrap rolls comes in a range of lengths from 10 meters to 100 metres and are available in multiple roll packs. This is multi purpose high quality UK manufactured bubble wrap suitable for surface protection, cushioning and for providing protection for goods in transit.</p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/500mm-small-bubble-wrap-rolls-1.jpg?v=1757671059;;;;;;;;;;;;;;;;500mm-small-bubble-wrap-rolls;500mm Small Bubble Wrap Rolls;100;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;621.64;;;;1;1;;;;;;;5000;UK Mainland;;;;;;3#5;;;;;;
2260;When using grids then at least one grid must be eligible.;"displayWeight is mandatory when use_grid is true
The price ""816.92"" for the minimum quantity ""1"" of this item is not found in the grid attached ""UK Mainland"". As a reminder, this grid is set at price level.";SMALL500MM-60;5056061822582;SMALL500MM-60;STORM TRADING GROUP;STORM TRADING GROUP;21306;;500mm Small Bubble Wrap Rolls;"<p>Size: 500mm (50cm) Wide </p>
<p>Bubble Diameter: 10mm</p>
<p>Our 500mm wide bubble wrap rolls comes in a range of lengths from 10 meters to 100 metres and are available in multiple roll packs. This is multi purpose high quality UK manufactured bubble wrap suitable for surface protection, cushioning and for providing protection for goods in transit.</p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/500mm-small-bubble-wrap-rolls-1.jpg?v=1757671059;;;;;;;;;;;;;;;;500mm-small-bubble-wrap-rolls;500mm Small Bubble Wrap Rolls;100;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;816.92;;;;1;1;;;;;;;4999;UK Mainland;;;;;;3#5;;;;;;
2261;;displayWeight is mandatory when use_grid is true;SMALL300MM-10M;5056061822599;SMALL300MM-10M;STORM TRADING GROUP;STORM TRADING GROUP;21306;;300mm Small Bubble Wrap Rolls;"<p>Size: 300mm (30cm) Wide </p>
<p>Bubble Diameter: 10mm</p>
<p>Our 300mm wide bubble wrap rolls comes in a range of lengths from 10 meters to 100 metres and are available in multiple roll packs. This is multi purpose high quality UK manufactured bubble wrap suitable for surface protection, cushioning and for providing protection for goods in transit.</p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/300mm-small-bubble-wrap1.jpg?v=1757670282;;;;;;;;;;;;;;;;300mm-small-bubble-wrap-rolls;300mm Small Bubble Wrap Rolls;10;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.12;;;;1;1;;;;;;;5000;UK Mainland;;;;;;3#5;;;;;;
2262;;displayWeight is mandatory when use_grid is true;SMALL300MM-50M;5056061822605;SMALL300MM-50M;STORM TRADING GROUP;STORM TRADING GROUP;21306;;300mm Small Bubble Wrap Rolls;"<p>Size: 300mm (30cm) Wide </p>
<p>Bubble Diameter: 10mm</p>
<p>Our 300mm wide bubble wrap rolls comes in a range of lengths from 10 meters to 100 metres and are available in multiple roll packs. This is multi purpose high quality UK manufactured bubble wrap suitable for surface protection, cushioning and for providing protection for goods in transit.</p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/300mm-small-bubble-wrap4.jpg?v=1757670282;;;;;;;;;;;;;;;;300mm-small-bubble-wrap-rolls;300mm Small Bubble Wrap Rolls;50;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.84;;;;1;1;;;;;;;4108;UK Mainland;;;;;;3#5;;;;;;
2263;;displayWeight is mandatory when use_grid is true;SMALL300MM-100M;5056061822612;SMALL300MM-100M;STORM TRADING GROUP;STORM TRADING GROUP;21306;;300mm Small Bubble Wrap Rolls;"<p>Size: 300mm (30cm) Wide </p>
<p>Bubble Diameter: 10mm</p>
<p>Our 300mm wide bubble wrap rolls comes in a range of lengths from 10 meters to 100 metres and are available in multiple roll packs. This is multi purpose high quality UK manufactured bubble wrap suitable for surface protection, cushioning and for providing protection for goods in transit.</p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/300mm-small-bubble-wrap3.jpg?v=1757670282;;;;;;;;;;;;;;;;300mm-small-bubble-wrap-rolls;300mm Small Bubble Wrap Rolls;100;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.72;;;;1;1;;;;;;;4951;UK Mainland;;;;;;3#5;;;;;;
2264;;displayWeight is mandatory when use_grid is true;SMALL300MM-2;5056061822629;SMALL300MM-2;STORM TRADING GROUP;STORM TRADING GROUP;21306;;300mm Small Bubble Wrap Rolls;"<p>Size: 300mm (30cm) Wide </p>
<p>Bubble Diameter: 10mm</p>
<p>Our 300mm wide bubble wrap rolls comes in a range of lengths from 10 meters to 100 metres and are available in multiple roll packs. This is multi purpose high quality UK manufactured bubble wrap suitable for surface protection, cushioning and for providing protection for goods in transit.</p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/300mm-small-bubble-wrap2.jpg?v=1757670282;;;;;;;;;;;;;;;;300mm-small-bubble-wrap-rolls;300mm Small Bubble Wrap Rolls;100;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.98;;;;1;1;;;;;;;4819;UK Mainland;;;;;;3#5;;;;;;
2265;;displayWeight is mandatory when use_grid is true;SMALL300MM-3;5056061822636;SMALL300MM-3;STORM TRADING GROUP;STORM TRADING GROUP;21306;;300mm Small Bubble Wrap Rolls;"<p>Size: 300mm (30cm) Wide </p>
<p>Bubble Diameter: 10mm</p>
<p>Our 300mm wide bubble wrap rolls comes in a range of lengths from 10 meters to 100 metres and are available in multiple roll packs. This is multi purpose high quality UK manufactured bubble wrap suitable for surface protection, cushioning and for providing protection for goods in transit.</p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/300mm-small-bubble-wrap1.jpg?v=1757670282;;;;;;;;;;;;;;;;300mm-small-bubble-wrap-rolls;300mm Small Bubble Wrap Rolls;100;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24.98;;;;1;1;;;;;;;4721;UK Mainland;;;;;;3#5;;;;;;
2266;;displayWeight is mandatory when use_grid is true;SMALL300MM-4;5056061822643;SMALL300MM-4;STORM TRADING GROUP;STORM TRADING GROUP;21306;;300mm Small Bubble Wrap Rolls;"<p>Size: 300mm (30cm) Wide </p>
<p>Bubble Diameter: 10mm</p>
<p>Our 300mm wide bubble wrap rolls comes in a range of lengths from 10 meters to 100 metres and are available in multiple roll packs. This is multi purpose high quality UK manufactured bubble wrap suitable for surface protection, cushioning and for providing protection for goods in transit.</p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/300mm-small-bubble-wrap1.jpg?v=1757670282;;;;;;;;;;;;;;;;300mm-small-bubble-wrap-rolls;300mm Small Bubble Wrap Rolls;100;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29.46;;;;1;1;;;;;;;4994;UK Mainland;;;;;;3#5;;;;;;
2267;;displayWeight is mandatory when use_grid is true;SMALL300MM-5;5056061822650;SMALL300MM-5;STORM TRADING GROUP;STORM TRADING GROUP;21306;;300mm Small Bubble Wrap Rolls;"<p>Size: 300mm (30cm) Wide </p>
<p>Bubble Diameter: 10mm</p>
<p>Our 300mm wide bubble wrap rolls comes in a range of lengths from 10 meters to 100 metres and are available in multiple roll packs. This is multi purpose high quality UK manufactured bubble wrap suitable for surface protection, cushioning and for providing protection for goods in transit.</p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/300mm-small-bubble-wrap1.jpg?v=1757670282;;;;;;;;;;;;;;;;300mm-small-bubble-wrap-rolls;300mm Small Bubble Wrap Rolls;100;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35.78;;;;1;1;;;;;;;4954;UK Mainland;;;;;;3#5;;;;;;
2268;;displayWeight is mandatory when use_grid is true;SMALL300MM-10;5056061822667;SMALL300MM-10;STORM TRADING GROUP;STORM TRADING GROUP;21306;;300mm Small Bubble Wrap Rolls;"<p>Size: 300mm (30cm) Wide </p>
<p>Bubble Diameter: 10mm</p>
<p>Our 300mm wide bubble wrap rolls comes in a range of lengths from 10 meters to 100 metres and are available in multiple roll packs. This is multi purpose high quality UK manufactured bubble wrap suitable for surface protection, cushioning and for providing protection for goods in transit.</p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/300mm-small-bubble-wrap1.jpg?v=1757670282;;;;;;;;;;;;;;;;300mm-small-bubble-wrap-rolls;300mm Small Bubble Wrap Rolls;100;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;72.400000000000006;;;;1;1;;;;;;;4955;UK Mainland;;;;;;3#5;;;;;;
2269;;displayWeight is mandatory when use_grid is true;SMALL300MM-14;5056061822674;SMALL300MM-14;STORM TRADING GROUP;STORM TRADING GROUP;21306;;300mm Small Bubble Wrap Rolls;"<p>Size: 300mm (30cm) Wide </p>
<p>Bubble Diameter: 10mm</p>
<p>Our 300mm wide bubble wrap rolls comes in a range of lengths from 10 meters to 100 metres and are available in multiple roll packs. This is multi purpose high quality UK manufactured bubble wrap suitable for surface protection, cushioning and for providing protection for goods in transit.</p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/300mm-small-bubble-wrap1.jpg?v=1757670282;;;;;;;;;;;;;;;;300mm-small-bubble-wrap-rolls;300mm Small Bubble Wrap Rolls;100;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100.45;;;;1;1;;;;;;;5000;UK Mainland;;;;;;3#5;;;;;;
2270;;displayWeight is mandatory when use_grid is true;SMALL300MM-20;5056061822681;SMALL300MM-20;STORM TRADING GROUP;STORM TRADING GROUP;21306;;300mm Small Bubble Wrap Rolls;"<p>Size: 300mm (30cm) Wide </p>
<p>Bubble Diameter: 10mm</p>
<p>Our 300mm wide bubble wrap rolls comes in a range of lengths from 10 meters to 100 metres and are available in multiple roll packs. This is multi purpose high quality UK manufactured bubble wrap suitable for surface protection, cushioning and for providing protection for goods in transit.</p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/300mm-small-bubble-wrap1.jpg?v=1757670282;;;;;;;;;;;;;;;;300mm-small-bubble-wrap-rolls;300mm Small Bubble Wrap Rolls;100;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;137.43;;;;1;1;;;;;;;4997;UK Mainland;;;;;;3#5;;;;;;
2271;;displayWeight is mandatory when use_grid is true;SMALL300MM-28;5056061822698;SMALL300MM-28;STORM TRADING GROUP;STORM TRADING GROUP;21306;;300mm Small Bubble Wrap Rolls;"<p>Size: 300mm (30cm) Wide </p>
<p>Bubble Diameter: 10mm</p>
<p>Our 300mm wide bubble wrap rolls comes in a range of lengths from 10 meters to 100 metres and are available in multiple roll packs. This is multi purpose high quality UK manufactured bubble wrap suitable for surface protection, cushioning and for providing protection for goods in transit.</p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/300mm-small-bubble-wrap1.jpg?v=1757670282;;;;;;;;;;;;;;;;300mm-small-bubble-wrap-rolls;300mm Small Bubble Wrap Rolls;100;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;202.49;;;;1;1;;;;;;;5000;UK Mainland;;;;;;3#5;;;;;;
2272;;displayWeight is mandatory when use_grid is true;SMALL300MM-50;5056061822704;SMALL300MM-50;STORM TRADING GROUP;STORM TRADING GROUP;21306;;300mm Small Bubble Wrap Rolls;"<p>Size: 300mm (30cm) Wide </p>
<p>Bubble Diameter: 10mm</p>
<p>Our 300mm wide bubble wrap rolls comes in a range of lengths from 10 meters to 100 metres and are available in multiple roll packs. This is multi purpose high quality UK manufactured bubble wrap suitable for surface protection, cushioning and for providing protection for goods in transit.</p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/300mm-small-bubble-wrap1.jpg?v=1757670282;;;;;;;;;;;;;;;;300mm-small-bubble-wrap-rolls;300mm Small Bubble Wrap Rolls;100;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;345.98;;;;1;1;;;;;;;5000;UK Mainland;;;;;;3#5;;;;;;
2273;;displayWeight is mandatory when use_grid is true;RECORD-200;5056061822711;RECORD-200;STORM TRADING GROUP;STORM TRADING GROUP;21296;;"13"" White Board Peel & Seal Record Mailers 340x340mm";"<p>Measurements: 13"" (340x340mm)</p>
<p>These are strong white 13"" board record mailers. This is a square mailer envelope with a white glossy outer finish and is great for protecting important documents and items.</p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/2_45942393-cd4b-41cc-857a-e6a5164ccf6b.jpg?v=1757670121;;;;;;;;;;;;;;;;13-white-board-peel-seal-record-mailers-340x340mm;"13"" White Board Peel & Seal Record Mailers 340x340mm";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;200;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61.67;;;;1;1;;;;;;;5000;UK Mainland;;;;;;3#5;;;;;;
2274;;displayWeight is mandatory when use_grid is true;RECORD-300;5056061822728;RECORD-300;STORM TRADING GROUP;STORM TRADING GROUP;21296;;"13"" White Board Peel & Seal Record Mailers 340x340mm";"<p>Measurements: 13"" (340x340mm)</p>
<p>These are strong white 13"" board record mailers. This is a square mailer envelope with a white glossy outer finish and is great for protecting important documents and items.</p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/1_ef4fba8e-772c-4237-a16a-175635184187.jpg?v=1757670121;;;;;;;;;;;;;;;;13-white-board-peel-seal-record-mailers-340x340mm;"13"" White Board Peel & Seal Record Mailers 340x340mm";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;300;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;92.04;;;;1;1;;;;;;;5000;UK Mainland;;;;;;3#5;;;;;;
2275;product_price_vat_inc field is mandatory;;13-white-board-peel-seal-record-mailers-340x340mm;5056061822735;13-white-board-peel-seal-record-mailers-340x340mm;STORM TRADING GROUP;STORM TRADING GROUP;21296;;"13"" White Board Peel & Seal Record Mailers 340x340mm";"<p>Measurements: 13"" (340x340mm)</p>
<p>These are strong white 13"" board record mailers. This is a square mailer envelope with a white glossy outer finish and is great for protecting important documents and items.</p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/3_d22f8624-56cb-4df9-8aa6-0203b0197020.jpg?v=1757669976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;0;UK Mainland;;;;;;3#5;;;;;;
2276;;displayWeight is mandatory when use_grid is true;BOARDC5-25;5056061822742;BOARDC5-25;STORM TRADING GROUP;STORM TRADING GROUP;21296;;C5/A5 Strong Board Backed Envelopes 229x162mm;"<ul>
<li>BOARD BACKED ENVELOPES: These rigid mailers are designed to contain unfolded paper - they're perfect for posting &amp; storing certificates, legal documents, passports, ID cards, photos, artwork, gift cards, currency, etc. You can count on these envelopes to provide the protection your important documents need as the rigid board back protects against bending and creasing.</li>
<li>PRINTED DO NOT BEND: Strong 120gsm brown kraft paper (front) &amp; board (back) construction offers full on protection &amp; rigidity to keep contents flat, crease-free &amp; safe. ""Please do not bend"" is printed in large red font on the front to caution all handlers, great for the post and mailing.</li>
<li>SECURE &amp; EASY TO USE: Each envelope has a built-in peel &amp; seal strip which reduces packing time &amp; cost by providing a strong &amp; hassle-free seal. The envelopes offer extended shelf-life over self seal envelopes - just remove the strip &amp; press the flap down to seal!</li>
<li>SIZE DIMENSIONS:C5/A5 229mm x 162mm - Select the number of envelopes required from the menu above.</li>
</ul>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/2_fae23d1d-9bb7-4c52-910b-4531b0034e98.jpg?v=1757669708;;;;;;;;;;;;;;;;c5-a5-strong-board-backed-envelopes-229x162mm;C5/A5 Strong Board Backed Envelopes 229x162mm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.92;;;;1;1;;;;;;;5000;UK Mainland;;;;;;3#5;;;;;;
2277;;displayWeight is mandatory when use_grid is true;BOARDC5-50;5056061822759;BOARDC5-50;STORM TRADING GROUP;STORM TRADING GROUP;21296;;C5/A5 Strong Board Backed Envelopes 229x162mm;"<ul>
<li>BOARD BACKED ENVELOPES: These rigid mailers are designed to contain unfolded paper - they're perfect for posting &amp; storing certificates, legal documents, passports, ID cards, photos, artwork, gift cards, currency, etc. You can count on these envelopes to provide the protection your important documents need as the rigid board back protects against bending and creasing.</li>
<li>PRINTED DO NOT BEND: Strong 120gsm brown kraft paper (front) &amp; board (back) construction offers full on protection &amp; rigidity to keep contents flat, crease-free &amp; safe. ""Please do not bend"" is printed in large red font on the front to caution all handlers, great for the post and mailing.</li>
<li>SECURE &amp; EASY TO USE: Each envelope has a built-in peel &amp; seal strip which reduces packing time &amp; cost by providing a strong &amp; hassle-free seal. The envelopes offer extended shelf-life over self seal envelopes - just remove the strip &amp; press the flap down to seal!</li>
<li>SIZE DIMENSIONS:C5/A5 229mm x 162mm - Select the number of envelopes required from the menu above.</li>
</ul>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/1_4d5ed513-eedc-42fa-904f-b54069962a6a.jpg?v=1757669709;;;;;;;;;;;;;;;;c5-a5-strong-board-backed-envelopes-229x162mm;C5/A5 Strong Board Backed Envelopes 229x162mm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.96;;;;1;1;;;;;;;4998;UK Mainland;;;;;;3#5;;;;;;
2278;;displayWeight is mandatory when use_grid is true;BOARDC5-100;5056061822766;BOARDC5-100;STORM TRADING GROUP;STORM TRADING GROUP;21296;;C5/A5 Strong Board Backed Envelopes 229x162mm;"<ul>
<li>BOARD BACKED ENVELOPES: These rigid mailers are designed to contain unfolded paper - they're perfect for posting &amp; storing certificates, legal documents, passports, ID cards, photos, artwork, gift cards, currency, etc. You can count on these envelopes to provide the protection your important documents need as the rigid board back protects against bending and creasing.</li>
<li>PRINTED DO NOT BEND: Strong 120gsm brown kraft paper (front) &amp; board (back) construction offers full on protection &amp; rigidity to keep contents flat, crease-free &amp; safe. ""Please do not bend"" is printed in large red font on the front to caution all handlers, great for the post and mailing.</li>
<li>SECURE &amp; EASY TO USE: Each envelope has a built-in peel &amp; seal strip which reduces packing time &amp; cost by providing a strong &amp; hassle-free seal. The envelopes offer extended shelf-life over self seal envelopes - just remove the strip &amp; press the flap down to seal!</li>
<li>SIZE DIMENSIONS:C5/A5 229mm x 162mm - Select the number of envelopes required from the menu above.</li>
</ul>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/4_06aaa8f6-1041-471c-81c8-c10d6bae2e8d.jpg?v=1757669708;;;;;;;;;;;;;;;;c5-a5-strong-board-backed-envelopes-229x162mm;C5/A5 Strong Board Backed Envelopes 229x162mm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.25;;;;1;1;;;;;;;4997;UK Mainland;;;;;;3#5;;;;;;
